Date,Timestamp,Scr_IP,Scr_port,Des_IP,Des_port,Protocol,Service,Duration,Scr_bytes,Des_bytes,Conn_state,missed_bytes,is_syn_only,Is_SYN_ACK,is_pure_ack,is_with_payload,FIN or RST,Bad_checksum,is_SYN_with_RST,Scr_pkts,Scr_ip_bytes,Des_pkts,Des_ip_bytes,anomaly_alert,total_bytes,total_packet,paket_rate,byte_rate,Scr_packts_ratio,Des_pkts_ratio,Scr_bytes_ratio,Des_bytes_ratio,Avg_user_time,Std_user_time,Avg_nice_time,Std_nice_time,Avg_system_time,Std_system_time,Avg_iowait_time,Std_iowait_time,Avg_ideal_time,Std_ideal_time,Avg_tps,Std_tps,Avg_rtps,Std_rtps,Avg_wtps,Std_wtps,Avg_ldavg_1,Std_ldavg_1,Avg_kbmemused,Std_kbmemused,Avg_num_Proc/s,Std_num_proc/s,Avg_num_cswch/s,std_num_cswch/s,OSSEC_alert,OSSEC_alert_level,Login_attempt,Succesful_login,File_activity,Process_activity,read_write_physical.process,is_privileged,class1,class2,class3
28-01-2020,1580174394,172.24.1.80,36302,172.24.1.1,53,udp,dns,0.000049,35,35,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,63,1,63,FALSE,196,2,40816.32653,4000000,0.5,0.5,0.5,0.5,3.578,4.762729889,1.965,1.080141194,2.493,1.158853313,12.576,20.15210123,79.389,21.55623921,3.6,1.019803903,0.1,0.3,3.5,1.024695077,0.437,0.017349352,914441.6,1953.894327,0.8,0.4,1368.5,361.8337325,0,0,0,0,0,0,0,0,Normal,Normal,Normal
07-01-2020,1578375009,192.168.10.155,39536,192.168.2.10,80,tcp,http,22.292621,43930,655864,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,249,56886,605,687332,FALSE,1444012,854,38.30864033,64775.3353,0.291569087,0.708430913,0.069816594,0.930183406,6.595,9.288598656,1.794,1.49496622,2.277,1.188587818,1.013,0.653284777,88.322,10.56944067,32.1,25.1771722,20.3,22.1361695,11.8,6.177378085,0.828,0.038935845,911604.4,2179.323528,0.8,0.4,1395.5,229.9387962,0,0,0,0,0,0,1,0,Normal,Normal,Normal
07-01-2020,1578374205,192.168.2.199,54366,192.168.2.10,6129,tcp,other,0.000057,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,44,1,40,FALSE,84,2,35087.7193,1473684.211,0.5,0.5,0.523809524,0.476190476,8.798,7.35564382,1.928,1.33346766,2.079,1.393789439,0.661,0.624763155,86.537,8.393715566,29,20.69299398,19.1,20.05218193,9.9,1.640121947,1.119,0.063,909928,4234.612426,0.8,0.4,1300.1,165.9092824,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
24-01-2020,1579828253,192.168.10.153,49967,192.168.2.10,80,tcp,http,5.435591,482,671,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,734,5,883,FALSE,2770,11,2.023698987,509.6041994,0.545454545,0.454545455,0.43898917,0.56101083,3.797,5.466635254,1.906,0.996696544,2.157,1.242658843,0.152,0.124161186,91.99,7.342748804,3.3,0.640312424,0.2,0.6,3.1,0.3,0.557,0.031953091,914667.2,2692.156192,1.7,1.187434209,1320.1,309.9252975,0,0,0,0,0,0,1,0,Normal,Normal,Normal
15-01-2020,1579041584,192.168.2.199,42416,192.168.2.10,80,tcp,http,0.207172,131,310,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,451,5,578,FALSE,1470,11,53.09597822,7095.553453,0.545454545,0.454545455,0.395918367,0.604081633,3.905,4.251040461,6.899,1.802877977,4.441,1.219511788,2.097,5.703406088,82.661,6.533382661,7.8,9.631199302,0,0,7.8,9.631199302,0.744,0.042,919990.4,2475.117904,0.8,0.4,2588.6,237.5909089,0,0,0,0,0,0,0,0,BruteForce,Weaponization,Attack
24-02-2020,1582504520,172.24.1.233,57639,172.24.1.1,5683,udp,coap,0.731439,562,72,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,1,100,FALSE,1324,2,2.734336014,1810.130441,0.5,0.5,0.870090634,0.129909366,31.243,6.913634428,3.431,2.362407459,11.355,2.138645599,0.101,0.229802089,53.872,11.09555839,3,0,0,0,3,0,2.51,0.02,918442.4,678.9007586,0,0,13966.7,1687.056848,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
16-12-2019,1576450313,127.0.0.1,48278,127.0.0.1,53,udp,dns,0.000432,156,156,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,268,4,268,FALSE,848,8,18518.51852,1962962.963,0.5,0.5,0.5,0.5,1.311,1.169610619,1.462,1.251709231,1.795,0.833621617,0.075,0.114564392,95.359,2.664786858,5.8,4.728636167,0.1,0.3,5.7,4.775981575,0.83,0.01,918522.8,2307.428733,4.7,8.854942123,1155.3,537.097952,0,0,0,0,0,0,0,0,Normal,Normal,Normal
07-01-2020,1578374880,192.168.2.199,51263,192.168.2.10,8084,tcp,other,0.001172,-,-,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,0.731,0.485766405,1.158,0.572831563,1.763,0.52788351,0.478,0.264189326,95.874,0.598183918,12.2,6.368673331,2.8,6.431174076,9.4,0.916515139,0.113,0.006403124,915321.2,3241.771886,1.7,2.238302929,1041,44.72583146,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
11-02-2020,1581389331,192.168.2.10,50838,192.168.10.150,1883,tcp,mqtt,5.651871,53,5013,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,19,1037,16,5853,FALSE,11956,35,6.19263957,2115.405677,0.542857143,0.457142857,0.091167615,0.908832385,7.012,6.478445493,1.62,1.338200284,1.951,0.999424334,0.429,0.163551215,88.989,6.476593935,13.6,7.017121917,1.6,1.854723699,12,6.449806199,0.885,0.005,917411.6,3137.496301,0.4,0.8,1530.6,393.428062,0,0,0,0,0,0,1,0,MQTT_cloud_broker_subscription,Lateral _movement,Attack
24-02-2020,1582524744,172.24.1.100,59837,172.24.1.1,5683,udp,coap,2.451876,40,177,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,124,3,261,FALSE,602,6,2.447105808,245.5262827,0.5,0.5,0.272425249,0.727574751,2.222,2.882539852,1.519,0.615702038,1.849,0.767573449,2.638,6.09259846,91.774,6.522297448,13.9,8.275868534,0,0,13.9,8.275868534,0.338,0.171685759,912807.2,1785.254088,0.7,0.640312424,1364.2,259.5005973,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24-02-2020,1582503913,172.24.1.233,40787,172.24.1.1,5683,udp,coap,-,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,28.857,5.222340567,2.277,1.656098125,13.759,2.27673648,2.203,5.235412209,52.899,8.236531369,12.8,10.0079968,5.6,6.829348432,7.2,7.652450588,2.446,0.06406247,910935.2,4866.535129,0,0,16045,1119.632172,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
24-02-2020,1582504008,172.24.1.244,46089,172.24.1.1,5683,udp,coap,-,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,28.245,4.255538156,2.524,1.335561305,11.779,4.690263212,0.18,0.231170932,57.272,8.05357908,16.7,12.72045597,13,12.74362586,3.7,1.417744688,2.13,0.18493242,921257.6,1602.285568,0,0,21007.9,4626.928235,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
16-12-2019,1576467215,172.24.1.80,64616,172.24.1.1,53,udp,dns,0.000294,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,6.352,7.08710491,2.199,2.07150887,2.65,1.578024081,0.152,0.16857046,88.649,10.33979927,16.368,16.45146851,0.2,0.6,16.168,16.59994024,0.479,0.027730849,918041.6,1603.063268,1,0.632455532,1469.5,333.2687354,0,0,0,0,0,0,0,0,Normal,Normal,Normal
08-01-2020,1578447990,192.168.2.199,45500,192.168.2.10,54045,tcp,private,0.000707,-,-,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,5.197,5.188909423,2.006,1.013895458,2.414,0.896406158,0.203,0.190580692,90.179,6.239346841,13.926,9.595185459,2.523,6.928041642,11.403,6.457541405,0.595,0.015,919712,2799.968,1.8,2.481934729,1520.8,273.5590613,0,0,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
03-02-2020,1580717653,10.0.1.1,50829,10.0.1.5,502,tcp,modbus,1.405567,4800,4400,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,405,25868,404,25416,FALSE,60484,809,575.5684361,43031.74448,0.500618047,0.499381953,0.507043185,0.492956815,3.111,3.205680739,1.367,1.136653421,2.219,0.966389673,1.69,4.170786497,91.616,5.651336479,44.8,72.62065822,36.2,73.88342169,8.6,8.946507699,0.605,0.025,914467.2,1670.827148,4,8.683317338,1536.5,875.0160284,0,0,0,0,0,0,1,0,Modbus_register_reading,Lateral _movement,Attack
16-12-2019,1576452120,192.168.2.15,49582,192.168.2.10,1880,tcp,websocket,45.085527,890,61121,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,229,10062,435,78533,TRUE,150606,664,14.72756435,3340.451139,0.344879518,0.655120482,0.072719546,0.927280454,8.653,6.157255963,3.21,1.767557637,2.473,1.561422749,0.56,0.930752384,85.102,8.298040492,10.7,10.7893466,7.5,10.57591604,3.2,0.6,1.143,0.041725292,920221.2,2908.744911,0.6,0.8,1335.6,218.2201641,0,0,0,0,0,0,1,0,Normal,Normal,Normal
08-01-2020,1578449464,172.24.1.80,35327,172.24.1.1,1880,tcp,websocket,20.742259,708,29141,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,159,9020,184,39046,TRUE,77915,343,16.53628951,3756.341101,0.463556851,0.536443149,0.124854008,0.875145992,3.804,4.007553368,2.484,1.503297708,2.432,0.814429862,9.241,19.76830567,82.039,19.34809161,30.8,28.93371736,15.7,21.17097069,15.1,14.14531725,0.572,0.076,918434.4,1116.699709,1.1,0.7,1487.9,226.8230367,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24-02-2020,1582504323,172.24.1.244,47816,172.24.1.1,5683,udp,coap,-,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,23.653,10.88980813,1.844,1.142980315,11.143,3.948918966,7.634,11.30603043,55.725,10.73326069,15.897,14.90528366,0.4,0.663324958,15.497,14.72837673,1.875,0.080156098,917170.4,1381.631731,0,0,14756.439,2487.982719,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
24-02-2020,1582503889,172.24.1.233,45010,172.24.1.1,5683,udp,coap,33.837962,1124,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1180,0,0,FALSE,2304,2,0.059105214,68.08920703,1,0,1,0,29.093,8.055202108,2.601,1.81211727,11.772,2.450056326,0.077,0.117647779,56.461,11.47816924,5.379,5.21428509,0.3,0.458257569,5.079,5.312830601,2.407,0.021,920212.8,3202.984508,0,0,16167.6,2501.317381,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
15-01-2020,1579041209,192.168.2.199,44400,192.168.2.10,80,tcp,http,0.214489,131,310,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,451,5,578,FALSE,1470,11,51.28468127,6853.498315,0.545454545,0.454545455,0.395918367,0.604081633,10.207,6.712658266,7.06,1.389805742,6.057,1.448965493,0.281,0.33146493,76.396,8.344073585,24.4,27.85031418,21,28.13538697,3.4,0.916515139,1.006,0.036660606,920721.2,1446.06838,0.8,0.4,3072.6,323.6368953,0,0,0,0,0,0,0,0,BruteForce,Weaponization,Attack
18-02-2020,1582001153,192.168.10.153,56949,192.168.2.10,80,tcp,http,0.004073,-,-,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,10.932,8.770437617,2.401,1.422964863,2.937,1.710128943,9.37,19.19941874,74.358,22.6013012,55.6,56.15727914,40.7,58.42097226,14.9,18.63035158,0.83,0.01,914500.4,2554.232534,0.8,0.871779789,1581.7,465.2259773,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24-02-2020,1582503919,172.24.1.244,55084,172.24.1.1,5683,udp,coap,98.869187,2810,72,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,2950,1,100,FALSE,5932,6,0.060686248,59.9984705,0.833333333,0.166666667,0.97100472,0.02899528,27.374,8.433013933,1.806,1.021314839,12.569,1.693413417,7.17,9.893633306,51.08,14.89008932,14.1,8.993886813,4.6,5.986651819,9.5,8.581957819,2.416,0.024166092,920760,2559.236761,0,0,14873,2613.328338,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
09-01-2020,1578541558,192.168.2.199,34345,192.168.2.10,1880,tcp,websocket,0.003779,236,276,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,12,1112,10,1088,FALSE,2712,22,5821.645938,717650.172,0.545454545,0.454545455,0.497050147,0.502949853,13.61,6.116778564,16.081,2.340941904,11.27,2.957164182,3.712,10.01744858,55.327,13.10632828,16.5,7.787810989,4.3,7.335529974,12.2,5.491812087,0.925,0.042720019,914397.2,2607.294414,15.2,6.38435588,3669.8,567.0445838,0,0,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
02-03-2020,1583132310,10.0.1.5,36801,131.236.3.92,53,udp,dns,0.000099,108,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,164,0,0,FALSE,272,2,20202.0202,2747474.747,1,0,1,0,3.152,3.407658434,2.358,2.463070442,2.235,1.013659213,0.48,0.363180396,91.777,4.737864603,9.2,1.6,0,0,9.2,1.6,0.353,0.017916473,919855.6,2087.732895,1.2,1.469693846,1622.8,499.6894636,0,0,0,0,0,0,0,0,Normal,Normal,Normal
24-02-2020,1582503749,172.24.1.244,52002,172.24.1.1,5683,udp,coap,-,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,31.902,6.792112779,2.261,1.512927295,10.827,2.150860525,7.098,7.996687814,47.913,7.452437252,19.8,17.36548301,5.2,7.997499609,14.6,15.05456741,1.61,0.204205779,912119.6,3153.040158,0,0,15390.6,1259.188405,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
16-12-2019,1576628904,192.168.10.153,49395,192.168.2.10,80,tcp,http,20.51593,7938,746116,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,286,19438,556,769869,FALSE,1543361,842,41.04127866,75227.44521,0.339667458,0.660332542,0.017737911,0.982262089,12.619,7.221774643,2.635,1.51715688,3.263,1.614113069,8.15,15.57837219,73.334,17.78834124,21.8,16.93989374,5.7,7.810889834,16.1,15.08277163,0.615,0.025,920042.4,2075.789739,1.2,1.326649916,1796.8,506.4809572,0,0,0,0,0,0,1,0,Normal,Normal,Normal
07-01-2020,1578375538,192.168.10.155,39880,192.168.2.10,80,tcp,http,6.999734,3456,3456,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,14,4192,17,4348,FALSE,15452,31,4.428739721,2207.512457,0.451612903,0.548387097,0.49495211,0.50504789,4.719,6.031698683,2.692,1.803750537,2.596,1.558962475,0.275,0.283945417,89.715,8.560827355,11.3,5.814636704,0,0,11.3,5.814636704,0.335,0.015,913994.4,2031.384316,0.6,0.489897949,1270.2,339.0114452,0,0,0,0,0,0,1,0,Normal,Normal,Normal
14-02-2020,1581668027,10.0.1.5,47598,131.236.3.92,53,udp,dns,0.000003,108,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,164,0,0,FALSE,272,2,666666.6667,90666666.67,1,0,1,0,5.635,5.479352608,2.049,1.311643625,2.275,1.265900865,0.125,0.125,89.914,7.654210867,4.3,1.486606875,0.3,0.640312424,4,1.414213562,0.792,0.038935845,911292,3141.156475,1.4,1.562049935,1144,184.077701,0,0,0,0,0,0,0,0,Normal,Normal,Normal
15-02-2020,1581748567,192.168.10.155,54210,192.168.2.10,80,tcp,http,6.16283,2087,79015,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,36,3967,63,82299,FALSE,167368,99,16.0640485,27157.65322,0.363636364,0.636363636,0.036171789,0.963828211,5.946,6.157028829,1.781,1.715152763,1.802,1.049112005,0.482,0.325570269,89.996,8.415256621,22.6,16.93044595,13.6,16.93635144,9,0.774596669,0.785,0.135,819615.2,4830.305928,1,0,1271.7,431.2709241,0,0,0,0,0,0,1,0,Normal,Normal,Normal
14-01-2020,1578964966,10.0.1.5,34415,131.236.3.92,53,udp,dns,0.00006,78,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,134,0,0,TRUE,212,2,33333.33333,3533333.333,1,0,1,0,8.382,9.317779564,2.618,2.638532926,2.166,1.846099672,4.301,7.983807926,82.534,13.63999501,15.7,6.618912297,1.8,1.661324773,13.9,6.268173578,0.453,0.017349352,915944,1179.906437,2,3.687817783,1282.1,300.7252733,0,0,0,0,0,0,0,0,Normal,Normal,Normal
03-03-2020,1583196967,192.168.10.155,53670,192.168.2.10,80,tcp,http,0.003457,-,-,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,6.966,5.05261556,2.566,2.256046099,2.611,1.909494436,0.453,0.652549615,87.407,8.888392487,20,14.73091986,14.5,15.27252435,5.5,6.561249881,1.055,0.113247517,916738.8,1875.632416,0.9,1.757839583,1468.9,314.0835717,0,0,0,0,0,0,1,0,Normal,Normal,Normal
13-01-2020,1578871853,192.168.10.153,49423,192.168.2.10,80,tcp,http,5.444383,-,-,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,8.722,7.148539431,1.827,1.563643502,4.103,3.540084886,0.355,0.305851271,84.994,10.81551867,19.096,16.22377712,8.3,9.033825325,10.796,14.05042861,0.832,0.042848571,910825.2,2272.500684,1,0.894427191,1392.8,278.392816,0,0,0,0,0,0,1,0,Normal,Normal,Normal
28-01-2020,1580182998,10.0.1.5,48078,129.94.0.197,53,udp,dns,0.000051,108,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,164,0,0,TRUE,272,2,39215.68627,5333333.333,1,0,1,0,8.27,7.61213899,1.919,1.09219458,2.73,0.938466835,0.125,0.125,86.952,8.170570115,6.8,6.368673331,0,0,6.8,6.368673331,0.758,0.038418745,912792.8,1395.952779,0.9,0.830662386,1363.4,262.5060761,0,0,0,0,0,0,0,0,Normal,Normal,Normal
20-01-2020,1579481154,10.0.1.5,34203,131.236.3.92,53,udp,dns,0.000029,74,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,130,0,0,TRUE,204,2,68965.51724,7034482.759,1,0,1,0,4.331,7.187464713,4.764,2.190521399,2.857,1.367545612,1.287,3.27828934,86.759,8.763843278,3.5,1.204159458,0,0,3.5,1.204159458,0.944,0.035552778,910336,3373.835799,0.6,0.489897949,1206.107,209.0796667,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16-12-2019,1576459498,172.24.1.80,57472,172.24.1.1,53,udp,dns,0.000394,37,37,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,65,1,65,FALSE,204,2,5076.142132,517766.4975,0.5,0.5,0.5,0.5,2.386,4.166104175,1.47,0.999719961,2.179,1.167822332,0.253,0.226982378,93.712,6.20227023,18.3,9.143850392,9.5,9.058145506,8.8,0.979795897,0.954,0.169245384,915103.6,2538.011474,0.7,0.458257569,1476.6,284.7139617,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16-12-2019,1576468433,127.0.0.1,54032,127.0.0.1,53,udp,dns,0.000478,156,156,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,268,4,268,FALSE,848,8,16736.40167,1774058.577,0.5,0.5,0.5,0.5,6.771,8.160543426,3.016,1.57371662,2.659,0.935173246,3.348,8.870297402,84.203,11.74754872,12,7.681145748,2.8,7.743384273,9.2,0.4,1.132,0.066902915,920128.4,901.1343074,0.8,0.4,1308.1,143.5705053,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16-12-2019,1576453624,172.24.1.80,57799,172.24.1.1,53,udp,dns,0.000393,52,52,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,80,1,80,FALSE,264,2,5089.058524,671755.7252,0.5,0.5,0.5,0.5,0.856,0.375930845,1.776,1.8156167,1.616,0.553971118,2.54,6.200880583,93.213,6.386218051,12.6,6.311893535,0,0,12.6,6.311893535,0.401,0.019209373,916134,198.5648509,0.6,0.489897949,1275.4,192.0761307,0,0,0,0,0,0,0,0,Normal,Normal,Normal
24-02-2020,1582504274,172.24.1.233,58154,172.24.1.1,5683,udp,coap,6.681081,1686,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1770,0,0,FALSE,3456,3,0.449029132,517.2815597,1,0,1,0,30.208,7.044613261,2.152,0.778470295,11.379,2.485193956,0.128,0.171452617,56.133,8.977332622,22.6,36.26899502,19.3,36.40892748,3.3,0.9,1.585,0.032015621,919572,2457.883968,0,0,15524.9,1241.924027,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
24-02-2020,1582503728,172.24.1.244,47244,172.24.1.1,5683,udp,coap,16.966592,1124,72,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1180,1,100,FALSE,2476,3,0.176818067,145.9338446,0.666666667,0.333333333,0.930533118,0.069466882,29.58,7.727228481,3.464,1.57253426,12.218,1.805246798,0.076,0.116120627,54.662,9.946556992,3.9,1.640121947,0.2,0.4,3.7,1.417744688,0.684,0.077871689,916500.4,1672.13631,0.1,0.3,15587.224,960.6398012,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
02-03-2020,1583138731,192.168.2.10,52441,192.168.10.150,1883,tcp,mqtt,20.034348,1626,4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,17,2518,16,844,FALSE,4992,33,1.647171148,249.1720719,0.515151515,0.484848485,0.830128205,0.169871795,6.176,6.232903336,3.419,4.394882137,2.414,1.183623251,0.483,0.282915182,87.511,9.379098517,9.9,2.3,0.1,0.3,9.8,2.13541565,0.744,0.028354894,912315.2,5689.502136,0.6,0.8,1565.9,466.9009424,0,0,0,0,0,0,1,0,False_data_injection,Tampering,Attack
15-01-2020,1579041170,192.168.2.199,38626,192.168.2.10,80,tcp,http,0.221879,147,310,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,467,5,578,FALSE,1502,11,49.57657101,6769.455424,0.545454545,0.454545455,0.408788282,0.591211718,11.028,7.146499563,7.419,2.533276337,7.949,2.932277102,4.864,8.44141481,68.741,12.80817977,35.261,21.99397847,18.472,21.37112669,16.789,12.1197644,0.841,0.033600595,919477.6,2994.567989,0.8,0.4,2897,254.6542754,1,5,0,0,0,0,0,0,BruteForce,Weaponization,Attack
09-01-2020,1578542981,192.168.2.199,39531,192.168.2.10,1880,tcp,websocket,0.003414,-,-,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,10.888,5.148168218,12.767,2.524290197,7.245,1.308214432,0.438,0.397713465,68.665,7.040182171,10.7,2.238302929,0.1,0.3,10.6,2.107130751,0.332,0.019899749,912296,2974.949277,8.192,5.758799875,2276.106,269.1845187,0,0,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
24-02-2020,1582503776,172.24.1.233,35386,172.24.1.1,5683,udp,coap,0.629912,562,72,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,1,100,FALSE,1324,2,3.175046673,2101.880898,0.5,0.5,0.870090634,0.129909366,27.745,4.249819408,3.811,2.034460371,11.042,2.196127501,6.059,8.365010998,51.346,10.75329921,16.3,15.30392107,0.9,1.044030651,15.4,14.9879952,1.595,0.035,915878,2764.43137,0,0,15379.1,2524.412345,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
22-01-2020,1579655498,172.24.1.80,39614,172.24.1.1,53,udp,dns,0.000114,39,39,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,67,1,67,FALSE,212,2,17543.85965,1859649.123,0.5,0.5,0.5,0.5,9.584,8.374545003,1.479,1.501042638,2.021,0.91444464,3.625,6.379378104,83.293,9.453760151,45.7,37.98697145,33.2,35.40847356,12.5,8.991662805,0.493,0.056400355,914232.4,3474.982337,4.6,4.152107898,1630.6,240.5232629,0,0,0,0,0,0,0,0,Normal,Normal,Normal
13-01-2020,1578883171,172.24.1.80,61649,172.24.1.1,53,udp,dns,0.00012,37,37,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,65,1,65,FALSE,204,2,16666.66667,1700000,0.5,0.5,0.5,0.5,7.826,7.740252192,2.41,1.605640059,2.513,1.965757106,0.025,0.075,87.224,10.62211674,3.9,1.813835715,0.2,0.4,3.7,1.791647287,0.256,0.012806248,915252.4,1930.420431,2.7,3.377869151,1265.5,207.9318398,0,0,0,0,0,0,0,0,Normal,Normal,Normal
02-03-2020,1583117026,10.0.1.5,59795,131.236.3.92,53,udp,dns,0.000076,74,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,130,0,0,TRUE,204,2,26315.78947,2684210.526,1,0,1,0,11.424,11.25309575,2.456,1.897088295,3.295,2.048390832,13.37,12.58724434,69.455,16.34666036,32.4,26.53375209,23.1,27.82247293,9.3,9.798469268,0.53,0.02,921878.8,1915.213241,1.299,1.735110659,1507.925,291.9535076,0,0,0,0,0,0,0,0,Normal,Normal,Normal
09-01-2020,1578524785,172.24.1.33,36062,172.24.1.1,5683,udp,coap,0.009713,21,73,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,49,1,101,FALSE,244,2,205.9096057,25120.97189,0.5,0.5,0.286885246,0.713114754,7.266,8.436250589,3.347,1.538649083,2.762,2.105311378,0.126,0.126031742,86.502,11.70289434,8.7,7.912648103,0,0,8.7,7.912648103,0.441,0.02118962,916110,2147.383338,0.7,0.640312424,1746.1,220.2155535,0,0,0,0,0,0,0,0,Discovering_resources,Reconnaissance,Attack
07-01-2020,1578374407,192.168.2.199,46155,192.168.2.10,1000,tcp,other,0.000011,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,44,1,40,FALSE,84,2,181818.1818,7636363.636,0.5,0.5,0.523809524,0.476190476,3.27,3.53317421,1.724,1.289590633,2.054,1.30742648,0.226,0.136689429,92.727,5.478806531,3.4,0.916515139,0.1,0.3,3.3,0.9,0.915,0.052201533,913868.8,1609.464805,0.8,0.4,990.8,130.8279787,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
